dataset,seed,pct_nulls,start_index,end_index,avg_semantic_sim_SENTI,total_time_SENTI,avg_semantic_sim_IPM_70_30_fixed,total_time_IPM_70_30_fixed,avg_semantic_sim_IPM_70_30_Retraining,total_time_IPM_70_30_Retraining,Over_IPM_fixed,Over_IPM_retrained,OverTime_IPM_fixed,OverTime_IPM_retrained,FracTime_IPM_fixed,FracTime_IPM_retrained
australian,1234,5,0,229,0.919264930667299,1.65270686149597,0.906868696212769,19.038517917,0.899164617061615,17.072805203,1.3669271534345229,2.235443124015479,91.31914118157157,90.31965255946598,11.519597552688218,10.3302077342054
australian,1234,5,414,436,0.922194374932183,0.159995317459106,0.914327442646027,18.489476247,0.914327442646027,30.3408535249999,0.8604064495088755,0.8604064495088755,99.13466820086336,99.47267364338556,115.56260858525323,189.63588439239712
australian,1234,5,437,459,0.930089811484019,0.183282852172852,0.954858064651489,18.500914218,0.933671951293945,31.2667007960002,-2.593919880281903,-0.38366149962645607,99.00933083623224,99.41380814890358,100.94187207732884,170.592613686047
australian,1234,5,460,482,0.934587942229377,0.160101413726807,0.906489491462708,18.502049066,0.927675545215607,33.7618168919997,3.0996995587151823,0.7451308864850421,99.13468279564228,99.52579147550337,115.56455770947426,210.87769374485356
australian,1234,5,483,505,0.921998633278741,0.173872947692871,0.850784420967102,18.490072133,0.871970474720001,34.2093108099998,8.370417999742925,5.737368409727928,99.05964159337944,99.49173794041461,106.34243209392669,196.74889776658696
australian,1234,5,506,528,0.920170618428124,0.177597999572754,0.931960225105286,18.506702818,0.931960225105286,35.6392390279998,-1.2650332449359734,-1.2650332449359734,99.04035850513567,99.50167847457904,104.20558149597079,200.67365124459067
australian,1234,5,529,551,0.925396303335826,0.16101861000061,0.978814005851746,18.499332814,0.957627952098846,37.5017913969998,-5.457390494676967,-3.3657798618322956,99.12959774485081,99.57063755089446,114.88940821144784,232.90346002153248
australian,1234,5,552,574,0.924646920628018,0.179674386978149,0.855833530426025,18.488376954,0.834647476673126,38.6553046939996,8.040511122266789,10.782928897554028,99.02817652720307,99.53518827907199,102.89934622817694,215.14087424547964
australian,1234,5,575,597,0.921557823816935,0.163179159164429,0.883831381797791,18.521481027,0.90501743555069,40.8099128490005,4.268511256344517,1.8276320009437548,99.11897348313263,99.60014822925939,113.5039616691287,250.09267763095906
australian,1234,5,598,620,0.922239495648278,0.188556909561157,0.968538403511047,18.490668191,0.926166355609894,41.654889898,-4.780286222511252,-0.4239907806875709,98.98025908196799,99.5473354748437,98.06412416301664,220.9141526287561
